,trans,tx_brate,tx_pkts,dl_buffer,trans_cls,trans1,from,to,from_to,count,slice,agent,count_norm,tx_brate_norm,tx_pkts_norm,dl_buffer_norm
349,"(6, 9, 35, 1, 1, 0, 6, 9, 35, 1, 2, 0)",-0.01,-0.19,-1.25,same-prbs," 6, 9, 35, 1, 1, 0, 6, 9, 35, 1, 2, 0","[' 6', ' 9', ' 35', ' 1', ' 1', ' 0']","[' 6', ' 9', ' 35', ' 1', ' 2', ' 0']","[' 6', ' 9', ' 35', ' 1', ' 1', ' 0', ' 6', ' 9', ' 35', ' 1', ' 2', ' 0']",3,sl1,urllc-trf1,0.6,1.0999999999999999,1.1141643059490085,1.9845569620253165
0,"(6, 9, 35, 1, 2, 0, 6, 9, 35, 1, 2, 0)",0.0,0.0,0.0,self," 6, 9, 35, 1, 2, 0, 6, 9, 35, 1, 2, 0","[' 6', ' 9', ' 35', ' 1', ' 2', ' 0']","[' 6', ' 9', ' 35', ' 1', ' 2', ' 0']","[' 6', ' 9', ' 35', ' 1', ' 2', ' 0', ' 6', ' 9', ' 35', ' 1', ' 2', ' 0']",2,sl1,urllc-trf2,0.4333333333333333,0.9571428571428571,0.8172222222222223,1.1183231047728375
1,"(6, 9, 35, 1, 2, 0, 6, 9, 35, 1, 2, 0)",0.0,0.0,0.0,self," 6, 9, 35, 1, 2, 0, 6, 9, 35, 1, 2, 0","[' 6', ' 9', ' 35', ' 1', ' 2', ' 0']","[' 6', ' 9', ' 35', ' 1', ' 2', ' 0']","[' 6', ' 9', ' 35', ' 1', ' 2', ' 0', ' 6', ' 9', ' 35', ' 1', ' 2', ' 0']",2,sl1,urllc-trf2,0.4333333333333333,0.9571428571428571,0.8172222222222223,1.1183231047728375
2,"(6, 9, 35, 1, 2, 0, 6, 9, 35, 2, 1, 1)",-0.01,-4.36,-12.85,same-prbs," 6, 9, 35, 1, 2, 0, 6, 9, 35, 2, 1, 1","[' 6', ' 9', ' 35', ' 1', ' 2', ' 0']","[' 6', ' 9', ' 35', ' 2', ' 1', ' 1']","[' 6', ' 9', ' 35', ' 1', ' 2', ' 0', ' 6', ' 9', ' 35', ' 2', ' 1', ' 1']",1,sl1,urllc-trf2,0.10000000000000002,0.8142857142857142,0.575,1.0615877080665812
3,"(6, 9, 35, 2, 1, 1, 6, 9, 35, 1, 2, 0)",0.01,4.36,12.85,same-prbs," 6, 9, 35, 2, 1, 1, 6, 9, 35, 1, 2, 0","[' 6', ' 9', ' 35', ' 2', ' 1', ' 1']","[' 6', ' 9', ' 35', ' 1', ' 2', ' 0']","[' 6', ' 9', ' 35', ' 2', ' 1', ' 1', ' 6', ' 9', ' 35', ' 1', ' 2', ' 0']",1,sl1,urllc-trf2,0.10000000000000002,1.0999999999999999,1.0594444444444444,1.175058501479094
4,"(6, 9, 35, 1, 2, 0, 18, 15, 17, 1, 2, 0)",0.0,5.67,-1.06,same-pol," 6, 9, 35, 1, 2, 0, 18, 15, 17, 1, 2, 0","[' 6', ' 9', ' 35', ' 1', ' 2', ' 0']","[' 18', ' 15', ' 17', ' 1', ' 2', ' 0']","[' 6', ' 9', ' 35', ' 1', ' 2', ' 0', ' 18', ' 15', ' 17', ' 1', ' 2', ' 0']",1,sl1,urllc-trf2,0.10000000000000002,0.9571428571428571,1.1322222222222222,1.1136429864453177
5,"(18, 15, 17, 1, 2, 0, 6, 9, 35, 1, 2, 0)",0.0,-5.67,1.06,same-pol," 18, 15, 17, 1, 2, 0, 6, 9, 35, 1, 2, 0","[' 18', ' 15', ' 17', ' 1', ' 2', ' 0']","[' 6', ' 9', ' 35', ' 1', ' 2', ' 0']","[' 18', ' 15', ' 17', ' 1', ' 2', ' 0', ' 6', ' 9', ' 35', ' 1', ' 2', ' 0']",1,sl1,urllc-trf2,0.10000000000000002,0.9571428571428571,0.5022222222222221,1.1230032231003575
6,"(6, 9, 35, 1, 2, 0, 12, 15, 23, 1, 2, 0)",0.02,6.31,19.51,same-pol," 6, 9, 35, 1, 2, 0, 12, 15, 23, 1, 2, 0","[' 6', ' 9', ' 35', ' 1', ' 2', ' 0']","[' 12', ' 15', ' 23', ' 1', ' 2', ' 0']","[' 6', ' 9', ' 35', ' 1', ' 2', ' 0', ' 12', ' 15', ' 23', ' 1', ' 2', ' 0']",2,sl1,urllc-trf2,0.4333333333333333,1.2428571428571427,1.1677777777777778,1.2044637732350212
7,"(6, 9, 35, 1, 2, 0, 12, 15, 23, 1, 2, 0)",0.01,0.97,24.59,same-pol," 6, 9, 35, 1, 2, 0, 12, 15, 23, 1, 2, 0","[' 6', ' 9', ' 35', ' 1', ' 2', ' 0']","[' 12', ' 15', ' 23', ' 1', ' 2', ' 0']","[' 6', ' 9', ' 35', ' 1', ' 2', ' 0', ' 12', ' 15', ' 23', ' 1', ' 2', ' 0']",2,sl1,urllc-trf2,0.4333333333333333,1.0999999999999999,0.8711111111111111,1.2268930195593626
8,"(18, 9, 23, 2, 1, 1, 18, 15, 17, 2, 1, 1)",-0.01,-0.67,9.21,same-pol," 18, 9, 23, 2, 1, 1, 18, 15, 17, 2, 1, 1","[' 18', ' 9', ' 23', ' 2', ' 1', ' 1']","[' 18', ' 15', ' 17', ' 2', ' 1', ' 1']","[' 18', ' 9', ' 23', ' 2', ' 1', ' 1', ' 18', ' 15', ' 17', ' 2', ' 1', ' 1']",2,sl1,urllc-trf2,0.4333333333333333,0.8142857142857142,0.7799999999999999,1.158987151750629
9,"(18, 9, 23, 2, 1, 1, 18, 15, 17, 2, 1, 1)",-0.01,-4.75,2.48,same-pol," 18, 9, 23, 2, 1, 1, 18, 15, 17, 2, 1, 1","[' 18', ' 9', ' 23', ' 2', ' 1', ' 1']","[' 18', ' 15', ' 17', ' 2', ' 1', ' 1']","[' 18', ' 9', ' 23', ' 2', ' 1', ' 1', ' 18', ' 15', ' 17', ' 2', ' 1', ' 1']",2,sl1,urllc-trf2,0.4333333333333333,0.8142857142857142,0.5533333333333333,1.1292728155768466
10,"(18, 15, 17, 2, 1, 1, 18, 15, 17, 2, 1, 1)",0.0,0.0,0.0,self," 18, 15, 17, 2, 1, 1, 18, 15, 17, 2, 1, 1","[' 18', ' 15', ' 17', ' 2', ' 1', ' 1']","[' 18', ' 15', ' 17', ' 2', ' 1', ' 1']","[' 18', ' 15', ' 17', ' 2', ' 1', ' 1', ' 18', ' 15', ' 17', ' 2', ' 1', ' 1']",2,sl1,urllc-trf2,0.4333333333333333,0.9571428571428571,0.8172222222222223,1.1183231047728375
11,"(18, 15, 17, 2, 1, 1, 18, 15, 17, 2, 1, 1)",0.0,0.0,0.0,self," 18, 15, 17, 2, 1, 1, 18, 15, 17, 2, 1, 1","[' 18', ' 15', ' 17', ' 2', ' 1', ' 1']","[' 18', ' 15', ' 17', ' 2', ' 1', ' 1']","[' 18', ' 15', ' 17', ' 2', ' 1', ' 1', ' 18', ' 15', ' 17', ' 2', ' 1', ' 1']",2,sl1,urllc-trf2,0.4333333333333333,0.9571428571428571,0.8172222222222223,1.1183231047728375
12,"(18, 15, 17, 2, 1, 1, 18, 15, 17, 1, 1, 0)",-0.01,-12.89,10.54,same-prbs," 18, 15, 17, 2, 1, 1, 18, 15, 17, 1, 1, 0","[' 18', ' 15', ' 17', ' 2', ' 1', ' 1']","[' 18', ' 15', ' 17', ' 1', ' 1', ' 0']","[' 18', ' 15', ' 17', ' 2', ' 1', ' 1', ' 18', ' 15', ' 17', ' 1', ' 1', ' 0']",2,sl1,urllc-trf2,0.4333333333333333,0.8142857142857142,0.10111111111111112,1.164859375689876
13,"(18, 15, 17, 2, 1, 1, 18, 15, 17, 1, 1, 0)",0.01,-12.42,0.67,same-prbs," 18, 15, 17, 2, 1, 1, 18, 15, 17, 1, 1, 0","[' 18', ' 15', ' 17', ' 2', ' 1', ' 1']","[' 18', ' 15', ' 17', ' 1', ' 1', ' 0']","[' 18', ' 15', ' 17', ' 2', ' 1', ' 1', ' 18', ' 15', ' 17', ' 1', ' 1', ' 0']",2,sl1,urllc-trf2,0.4333333333333333,1.0999999999999999,0.12722222222222226,1.1212812927723077
14,"(6, 9, 35, 2, 1, 1, 18, 15, 17, 2, 1, 1)",0.01,0.39,-10.54,same-pol," 6, 9, 35, 2, 1, 1, 18, 15, 17, 2, 1, 1","[' 6', ' 9', ' 35', ' 2', ' 1', ' 1']","[' 18', ' 15', ' 17', ' 2', ' 1', ' 1']","[' 6', ' 9', ' 35', ' 2', ' 1', ' 1', ' 18', ' 15', ' 17', ' 2', ' 1', ' 1']",2,sl1,urllc-trf2,0.4333333333333333,1.0999999999999999,0.8388888888888889,1.0717868338557992
15,"(6, 9, 35, 2, 1, 1, 18, 15, 17, 2, 1, 1)",0.0,1.01,4.15,same-pol," 6, 9, 35, 2, 1, 1, 18, 15, 17, 2, 1, 1","[' 6', ' 9', ' 35', ' 2', ' 1', ' 1']","[' 18', ' 15', ' 17', ' 2', ' 1', ' 1']","[' 6', ' 9', ' 35', ' 2', ' 1', ' 1', ' 18', ' 15', ' 17', ' 2', ' 1', ' 1']",2,sl1,urllc-trf2,0.4333333333333333,0.9571428571428571,0.8733333333333334,1.136646209545675
16,"(18, 15, 17, 2, 1, 1, 18, 15, 17, 0, 1, 0)",0.01,-7.57,0.75,same-prbs," 18, 15, 17, 2, 1, 1, 18, 15, 17, 0, 1, 0","[' 18', ' 15', ' 17', ' 2', ' 1', ' 1']","[' 18', ' 15', ' 17', ' 0', ' 1', ' 0']","[' 18', ' 15', ' 17', ' 2', ' 1', ' 1', ' 18', ' 15', ' 17', ' 0', ' 1', ' 0']",2,sl1,urllc-trf2,0.4333333333333333,1.0999999999999999,0.39666666666666667,1.1216345092498563
17,"(18, 15, 17, 2, 1, 1, 18, 15, 17, 0, 1, 0)",0.0,-6.46,-18.75,same-prbs," 18, 15, 17, 2, 1, 1, 18, 15, 17, 0, 1, 0","[' 18', ' 15', ' 17', ' 2', ' 1', ' 1']","[' 18', ' 15', ' 17', ' 0', ' 1', ' 0']","[' 18', ' 15', ' 17', ' 2', ' 1', ' 1', ' 18', ' 15', ' 17', ' 0', ' 1', ' 0']",2,sl1,urllc-trf2,0.4333333333333333,0.9571428571428571,0.4583333333333333,1.0355379928473663
18,"(18, 15, 17, 0, 1, 0, 18, 9, 23, 2, 1, 1)",0.0,8.24,-9.96,distinct," 18, 15, 17, 0, 1, 0, 18, 9, 23, 2, 1, 1","[' 18', ' 15', ' 17', ' 0', ' 1', ' 0']","[' 18', ' 9', ' 23', ' 2', ' 1', ' 1']","[' 18', ' 15', ' 17', ' 0', ' 1', ' 0', ' 18', ' 9', ' 23', ' 2', ' 1', ' 1']",2,sl1,urllc-trf2,0.4333333333333333,0.9571428571428571,1.2750000000000001,1.0743476533180272
19,"(18, 15, 17, 0, 1, 0, 18, 9, 23, 2, 1, 1)",0.01,11.21,16.27,distinct," 18, 15, 17, 0, 1, 0, 18, 9, 23, 2, 1, 1","[' 18', ' 15', ' 17', ' 0', ' 1', ' 0']","[' 18', ' 9', ' 23', ' 2', ' 1', ' 1']","[' 18', ' 15', ' 17', ' 0', ' 1', ' 0', ' 18', ' 9', ' 23', ' 2', ' 1', ' 1']",2,sl1,urllc-trf2,0.4333333333333333,1.0999999999999999,1.4400000000000002,1.1901585058942998
20,"(18, 15, 17, 2, 1, 1, 18, 15, 17, 2, 0, 2)",0.07,0.86,10.54,same-prbs," 18, 15, 17, 2, 1, 1, 18, 15, 17, 2, 0, 2","[' 18', ' 15', ' 17', ' 2', ' 1', ' 1']","[' 18', ' 15', ' 17', ' 2', ' 0', ' 2']","[' 18', ' 15', ' 17', ' 2', ' 1', ' 1', ' 18', ' 15', ' 17', ' 2', ' 0', ' 2']",2,sl1,urllc-trf2,0.4333333333333333,1.957142857142857,0.865,1.164859375689876
21,"(18, 15, 17, 2, 1, 1, 18, 15, 17, 2, 0, 2)",0.05,0.67,10.69,same-prbs," 18, 15, 17, 2, 1, 1, 18, 15, 17, 2, 0, 2","[' 18', ' 15', ' 17', ' 2', ' 1', ' 1']","[' 18', ' 15', ' 17', ' 2', ' 0', ' 2']","[' 18', ' 15', ' 17', ' 2', ' 1', ' 1', ' 18', ' 15', ' 17', ' 2', ' 0', ' 2']",2,sl1,urllc-trf2,0.4333333333333333,1.6714285714285713,0.8544444444444445,1.1655216565852795
22,"(18, 15, 17, 2, 1, 1, 18, 15, 17, 2, 0, 0)",-0.01,-1.14,-147.46,same-prbs," 18, 15, 17, 2, 1, 1, 18, 15, 17, 2, 0, 0","[' 18', ' 15', ' 17', ' 2', ' 1', ' 1']","[' 18', ' 15', ' 17', ' 2', ' 0', ' 0']","[' 18', ' 15', ' 17', ' 2', ' 1', ' 1', ' 18', ' 15', ' 17', ' 2', ' 0', ' 0']",1,sl1,urllc-trf2,0.10000000000000002,0.8142857142857142,0.7538888888888889,0.46725683253123745
23,"(18, 15, 17, 2, 1, 1, 18, 15, 17, 1, 2, 0)",0.0,-11.64,10.54,same-prbs," 18, 15, 17, 2, 1, 1, 18, 15, 17, 1, 2, 0","[' 18', ' 15', ' 17', ' 2', ' 1', ' 1']","[' 18', ' 15', ' 17', ' 1', ' 2', ' 0']","[' 18', ' 15', ' 17', ' 2', ' 1', ' 1', ' 18', ' 15', ' 17', ' 1', ' 2', ' 0']",2,sl1,urllc-trf2,0.4333333333333333,0.9571428571428571,0.17055555555555557,1.164859375689876
24,"(18, 15, 17, 2, 1, 1, 18, 15, 17, 1, 2, 0)",0.0,-6.89,-30.78,same-prbs," 18, 15, 17, 2, 1, 1, 18, 15, 17, 1, 2, 0","[' 18', ' 15', ' 17', ' 2', ' 1', ' 1']","[' 18', ' 15', ' 17', ' 1', ' 2', ' 0']","[' 18', ' 15', ' 17', ' 2', ' 1', ' 1', ' 18', ' 15', ' 17', ' 1', ' 2', ' 0']",2,sl1,urllc-trf2,0.4333333333333333,0.9571428571428571,0.43444444444444447,0.9824230650359839
25,"(18, 15, 17, 0, 1, 0, 18, 9, 23, 1, 1, 1)",-0.02,-10.82,9.79,distinct," 18, 15, 17, 0, 1, 0, 18, 9, 23, 1, 1, 1","[' 18', ' 15', ' 17', ' 0', ' 1', ' 0']","[' 18', ' 9', ' 23', ' 1', ' 1', ' 1']","[' 18', ' 15', ' 17', ' 0', ' 1', ' 0', ' 18', ' 9', ' 23', ' 1', ' 1', ' 1']",1,sl1,urllc-trf2,0.10000000000000002,0.6714285714285714,0.21611111111111114,1.1615479712128571
26,"(18, 9, 23, 1, 1, 1, 6, 9, 35, 2, 1, 1)",0.0,18.0,0.0,distinct," 18, 9, 23, 1, 1, 1, 6, 9, 35, 2, 1, 1","[' 18', ' 9', ' 23', ' 1', ' 1', ' 1']","[' 6', ' 9', ' 35', ' 2', ' 1', ' 1']","[' 18', ' 9', ' 23', ' 1', ' 1', ' 1', ' 6', ' 9', ' 35', ' 2', ' 1', ' 1']",1,sl1,urllc-trf2,0.10000000000000002,0.9571428571428571,1.8172222222222223,1.1183231047728375
27,"(30, 9, 11, 1, 2, 0, 30, 9, 11, 1, 1, 0)",-0.01,-11.68,-3.52,same-prbs," 30, 9, 11, 1, 2, 0, 30, 9, 11, 1, 1, 0","[' 30', ' 9', ' 11', ' 1', ' 2', ' 0']","[' 30', ' 9', ' 11', ' 1', ' 1', ' 0']","[' 30', ' 9', ' 11', ' 1', ' 2', ' 0', ' 30', ' 9', ' 11', ' 1', ' 1', ' 0']",1,sl1,urllc-trf2,0.10000000000000002,0.8142857142857142,0.1683333333333334,1.1027815797606957
28,"(30, 9, 11, 1, 1, 0, 6, 9, 35, 2, 1, 1)",0.01,12.9,-0.67,distinct," 30, 9, 11, 1, 1, 0, 6, 9, 35, 2, 1, 1","[' 30', ' 9', ' 11', ' 1', ' 1', ' 0']","[' 6', ' 9', ' 35', ' 2', ' 1', ' 1']","[' 30', ' 9', ' 11', ' 1', ' 1', ' 0', ' 6', ' 9', ' 35', ' 2', ' 1', ' 1']",1,sl1,urllc-trf2,0.10000000000000002,1.0999999999999999,1.5338888888888889,1.1153649167733672
29,"(18, 15, 17, 1, 2, 0, 30, 9, 11, 1, 2, 0)",0.0,4.66,30.82,same-pol," 18, 15, 17, 1, 2, 0, 30, 9, 11, 1, 2, 0","[' 18', ' 15', ' 17', ' 1', ' 2', ' 0']","[' 30', ' 9', ' 11', ' 1', ' 2', ' 0']","[' 18', ' 15', ' 17', ' 1', ' 2', ' 0', ' 30', ' 9', ' 11', ' 1', ' 2', ' 0']",1,sl1,urllc-trf2,0.10000000000000002,0.9571428571428571,1.0761111111111112,1.2543997527484656
30,"(30, 9, 11, 1, 2, 0, 30, 9, 11, 2, 1, 1)",0.0,2.72,-1.38,same-prbs," 30, 9, 11, 1, 2, 0, 30, 9, 11, 2, 1, 1","[' 30', ' 9', ' 11', ' 1', ' 2', ' 0']","[' 30', ' 9', ' 11', ' 2', ' 1', ' 1']","[' 30', ' 9', ' 11', ' 1', ' 2', ' 0', ' 30', ' 9', ' 11', ' 2', ' 1', ' 1']",1,sl1,urllc-trf2,0.10000000000000002,0.9571428571428571,0.9683333333333333,1.1122301205351228
31,"(30, 9, 11, 2, 1, 1, 18, 15, 17, 1, 1, 0)",0.01,-12.91,2.01,distinct," 30, 9, 11, 2, 1, 1, 18, 15, 17, 1, 1, 0","[' 30', ' 9', ' 11', ' 2', ' 1', ' 1']","[' 18', ' 15', ' 17', ' 1', ' 1', ' 0']","[' 30', ' 9', ' 11', ' 2', ' 1', ' 1', ' 18', ' 15', ' 17', ' 1', ' 1', ' 0']",1,sl1,urllc-trf2,0.10000000000000002,1.0999999999999999,0.10000000000000003,1.127197668771248
32,"(18, 15, 17, 0, 1, 0, 18, 9, 23, 1, 2, 0)",0.0,5.55,3.11,distinct," 18, 15, 17, 0, 1, 0, 18, 9, 23, 1, 2, 0","[' 18', ' 15', ' 17', ' 0', ' 1', ' 0']","[' 18', ' 9', ' 23', ' 1', ' 2', ' 0']","[' 18', ' 15', ' 17', ' 0', ' 1', ' 0', ' 18', ' 9', ' 23', ' 1', ' 2', ' 0']",1,sl1,urllc-trf2,0.10000000000000002,0.9571428571428571,1.1255555555555554,1.1320543953375424
33,"(18, 9, 23, 1, 2, 0, 30, 9, 11, 1, 2, 0)",0.0,-1.32,15.68,same-pol," 18, 9, 23, 1, 2, 0, 30, 9, 11, 1, 2, 0","[' 18', ' 9', ' 23', ' 1', ' 2', ' 0']","[' 30', ' 9', ' 11', ' 1', ' 2', ' 0']","[' 18', ' 9', ' 23', ' 1', ' 2', ' 0', ' 30', ' 9', ' 11', ' 1', ' 2', ' 0']",1,sl1,urllc-trf2,0.10000000000000002,0.9571428571428571,0.7438888888888889,1.1875535343723784
34,"(30, 9, 11, 1, 2, 0, 30, 9, 11, 1, 2, 0)",0.0,0.0,0.0,self," 30, 9, 11, 1, 2, 0, 30, 9, 11, 1, 2, 0","[' 30', ' 9', ' 11', ' 1', ' 2', ' 0']","[' 30', ' 9', ' 11', ' 1', ' 2', ' 0']","[' 30', ' 9', ' 11', ' 1', ' 2', ' 0', ' 30', ' 9', ' 11', ' 1', ' 2', ' 0']",2,sl1,urllc-trf2,0.4333333333333333,0.9571428571428571,0.8172222222222223,1.1183231047728375
35,"(30, 9, 11, 1, 2, 0, 30, 9, 11, 1, 2, 0)",0.0,0.0,0.0,self," 30, 9, 11, 1, 2, 0, 30, 9, 11, 1, 2, 0","[' 30', ' 9', ' 11', ' 1', ' 2', ' 0']","[' 30', ' 9', ' 11', ' 1', ' 2', ' 0']","[' 30', ' 9', ' 11', ' 1', ' 2', ' 0', ' 30', ' 9', ' 11', ' 1', ' 2', ' 0']",2,sl1,urllc-trf2,0.4333333333333333,0.9571428571428571,0.8172222222222223,1.1183231047728375
36,"(18, 15, 17, 1, 1, 0, 6, 9, 35, 2, 1, 1)",0.0,12.5,0.0,distinct," 18, 15, 17, 1, 1, 0, 6, 9, 35, 2, 1, 1","[' 18', ' 15', ' 17', ' 1', ' 1', ' 0']","[' 6', ' 9', ' 35', ' 2', ' 1', ' 1']","[' 18', ' 15', ' 17', ' 1', ' 1', ' 0', ' 6', ' 9', ' 35', ' 2', ' 1', ' 1']",2,sl1,urllc-trf2,0.4333333333333333,0.9571428571428571,1.5116666666666667,1.1183231047728375
37,"(18, 15, 17, 1, 1, 0, 6, 9, 35, 2, 1, 1)",-0.01,11.41,-4.82,distinct," 18, 15, 17, 1, 1, 0, 6, 9, 35, 2, 1, 1","[' 18', ' 15', ' 17', ' 1', ' 1', ' 0']","[' 6', ' 9', ' 35', ' 2', ' 1', ' 1']","[' 18', ' 15', ' 17', ' 1', ' 1', ' 0', ' 6', ' 9', ' 35', ' 2', ' 1', ' 1']",2,sl1,urllc-trf2,0.4333333333333333,0.8142857142857142,1.4511111111111112,1.0970418120005299
38,"(18, 15, 17, 1, 1, 0, 6, 9, 35, 1, 1, 0)",-0.02,-2.16,10.02,same-pol," 18, 15, 17, 1, 1, 0, 6, 9, 35, 1, 1, 0","[' 18', ' 15', ' 17', ' 1', ' 1', ' 0']","[' 6', ' 9', ' 35', ' 1', ' 1', ' 0']","[' 18', ' 15', ' 17', ' 1', ' 1', ' 0', ' 6', ' 9', ' 35', ' 1', ' 1', ' 0']",1,sl1,urllc-trf2,0.10000000000000002,0.6714285714285714,0.6972222222222223,1.1625634685858093
39,"(6, 9, 35, 1, 1, 0, 6, 9, 35, 2, 1, 1)",0.01,13.57,-14.84,same-prbs," 6, 9, 35, 1, 1, 0, 6, 9, 35, 2, 1, 1","[' 6', ' 9', ' 35', ' 1', ' 1', ' 0']","[' 6', ' 9', ' 35', ' 2', ' 1', ' 1']","[' 6', ' 9', ' 35', ' 1', ' 1', ' 0', ' 6', ' 9', ' 35', ' 2', ' 1', ' 1']",1,sl1,urllc-trf2,0.10000000000000002,1.0999999999999999,1.5711111111111111,1.0528014481875578
40,"(18, 15, 17, 1, 2, 0, 6, 9, 35, 2, 1, 1)",-0.01,-10.03,-11.79,distinct," 18, 15, 17, 1, 2, 0, 6, 9, 35, 2, 1, 1","[' 18', ' 15', ' 17', ' 1', ' 2', ' 0']","[' 6', ' 9', ' 35', ' 2', ' 1', ' 1']","[' 18', ' 15', ' 17', ' 1', ' 2', ' 0', ' 6', ' 9', ' 35', ' 2', ' 1', ' 1']",3,sl1,urllc-trf2,0.7666666666666666,0.8142857142857142,0.26000000000000006,1.0662678263941012
41,"(18, 15, 17, 1, 2, 0, 6, 9, 35, 2, 1, 1)",-0.01,11.25,0.0,distinct," 18, 15, 17, 1, 2, 0, 6, 9, 35, 2, 1, 1","[' 18', ' 15', ' 17', ' 1', ' 2', ' 0']","[' 6', ' 9', ' 35', ' 2', ' 1', ' 1']","[' 18', ' 15', ' 17', ' 1', ' 2', ' 0', ' 6', ' 9', ' 35', ' 2', ' 1', ' 1']",3,sl1,urllc-trf2,0.7666666666666666,0.8142857142857142,1.4422222222222223,1.1183231047728375
42,"(18, 15, 17, 1, 2, 0, 6, 9, 35, 2, 1, 1)",0.0,5.88,26.63,distinct," 18, 15, 17, 1, 2, 0, 6, 9, 35, 2, 1, 1","[' 18', ' 15', ' 17', ' 1', ' 2', ' 0']","[' 6', ' 9', ' 35', ' 2', ' 1', ' 1']","[' 18', ' 15', ' 17', ' 1', ' 2', ' 0', ' 6', ' 9', ' 35', ' 2', ' 1', ' 1']",3,sl1,urllc-trf2,0.7666666666666666,0.9571428571428571,1.143888888888889,1.2359000397368536
43,"(18, 15, 17, 1, 1, 0, 6, 9, 35, 1, 1, 1)",-0.01,17.09,10.02,distinct," 18, 15, 17, 1, 1, 0, 6, 9, 35, 1, 1, 1","[' 18', ' 15', ' 17', ' 1', ' 1', ' 0']","[' 6', ' 9', ' 35', ' 1', ' 1', ' 1']","[' 18', ' 15', ' 17', ' 1', ' 1', ' 0', ' 6', ' 9', ' 35', ' 1', ' 1', ' 1']",1,sl1,urllc-trf2,0.10000000000000002,0.8142857142857142,1.7666666666666666,1.1625634685858093
44,"(30, 9, 11, 2, 1, 1, 18, 15, 17, 2, 1, 1)",0.0,-0.49,1.34,same-pol," 30, 9, 11, 2, 1, 1, 18, 15, 17, 2, 1, 1","[' 30', ' 9', ' 11', ' 2', ' 1', ' 1']","[' 18', ' 15', ' 17', ' 2', ' 1', ' 1']","[' 30', ' 9', ' 11', ' 2', ' 1', ' 1', ' 18', ' 15', ' 17', ' 2', ' 1', ' 1']",1,sl1,urllc-trf2,0.10000000000000002,0.9571428571428571,0.79,1.124239480771778
45,"(18, 15, 17, 1, 2, 0, 12, 15, 23, 2, 1, 1)",0.0,11.56,41.47,distinct," 18, 15, 17, 1, 2, 0, 12, 15, 23, 2, 1, 1","[' 18', ' 15', ' 17', ' 1', ' 2', ' 0']","[' 12', ' 15', ' 23', ' 2', ' 1', ' 1']","[' 18', ' 15', ' 17', ' 1', ' 2', ' 0', ' 12', ' 15', ' 23', ' 2', ' 1', ' 1']",1,sl1,urllc-trf2,0.10000000000000002,0.9571428571428571,1.4594444444444445,1.3014216963221334
46,"(12, 15, 23, 2, 1, 1, 18, 15, 17, 2, 1, 1)",0.0,-4.67,-10.69,same-pol," 12, 15, 23, 2, 1, 1, 18, 15, 17, 2, 1, 1","[' 12', ' 15', ' 23', ' 2', ' 1', ' 1']","[' 18', ' 15', ' 17', ' 2', ' 1', ' 1']","[' 12', ' 15', ' 23', ' 2', ' 1', ' 1', ' 18', ' 15', ' 17', ' 2', ' 1', ' 1']",1,sl1,urllc-trf2,0.10000000000000002,0.9571428571428571,0.5577777777777777,1.0711245529603954
47,"(18, 15, 17, 2, 1, 1, 18, 15, 17, 0, 0, 0)",0.01,-6.41,-230.64,same-prbs," 18, 15, 17, 2, 1, 1, 18, 15, 17, 0, 0, 0","[' 18', ' 15', ' 17', ' 2', ' 1', ' 1']","[' 18', ' 15', ' 17', ' 0', ' 0', ' 0']","[' 18', ' 15', ' 17', ' 2', ' 1', ' 1', ' 18', ' 15', ' 17', ' 0', ' 0', ' 0']",1,sl1,urllc-trf2,0.10000000000000002,1.0999999999999999,0.46111111111111114,0.1
48,"(18, 15, 17, 0, 0, 0, 6, 9, 35, 2, 1, 1)",-0.01,5.4,226.49,distinct," 18, 15, 17, 0, 0, 0, 6, 9, 35, 2, 1, 1","[' 18', ' 15', ' 17', ' 0', ' 0', ' 0']","[' 6', ' 9', ' 35', ' 2', ' 1', ' 1']","[' 18', ' 15', ' 17', ' 0', ' 0', ' 0', ' 6', ' 9', ' 35', ' 2', ' 1', ' 1']",1,sl1,urllc-trf2,0.10000000000000002,0.8142857142857142,1.1172222222222221,2.1183231047728377
49,"(18, 15, 17, 2, 0, 2, 18, 9, 23, 2, 1, 1)",-0.06,-0.19,-19.75,distinct," 18, 15, 17, 2, 0, 2, 18, 9, 23, 2, 1, 1","[' 18', ' 15', ' 17', ' 2', ' 0', ' 2']","[' 18', ' 9', ' 23', ' 2', ' 1', ' 1']","[' 18', ' 15', ' 17', ' 2', ' 0', ' 2', ' 18', ' 9', ' 23', ' 2', ' 1', ' 1']",2,sl1,urllc-trf2,0.4333333333333333,0.09999999999999998,0.8066666666666666,1.0311227868780077
50,"(18, 15, 17, 2, 0, 2, 18, 9, 23, 2, 1, 1)",-0.04,4.08,-13.17,distinct," 18, 15, 17, 2, 0, 2, 18, 9, 23, 2, 1, 1","[' 18', ' 15', ' 17', ' 2', ' 0', ' 2']","[' 18', ' 9', ' 23', ' 2', ' 1', ' 1']","[' 18', ' 15', ' 17', ' 2', ' 0', ' 2', ' 18', ' 9', ' 23', ' 2', ' 1', ' 1']",2,sl1,urllc-trf2,0.4333333333333333,0.3857142857142856,1.0438888888888889,1.0601748421563866
